doc,metric,word,score
Copy of Bjorck et al. 2018.pdf,Count,volume,52.0
Copy of Bjorck et al. 2018.pdf,Count,mm,51.0
Copy of Bjorck et al. 2018.pdf,Count,energy,50.0
Copy of Bjorck et al. 2018.pdf,Count,methylosinus,49.0
Copy of Bjorck et al. 2018.pdf,Count,activity,47.0
Copy of Bjorck et al. 2018.pdf,Count,growth,46.0
Copy of Bjorck et al. 2018.pdf,Count,methylosinus trichosporium,46.0
Copy of Bjorck et al. 2018.pdf,Count,enzyme,45.0
Copy of Bjorck et al. 2018.pdf,Count,issue,45.0
Copy of Bjorck et al. 2018.pdf,Count,carbon,44.0
Copy of Bjorck et al. 2018.pdf,Count,formate,42.0
Copy of Bjorck et al. 2018.pdf,Count,produce,42.0
Copy of Bjorck et al. 2018.pdf,Count,culture,40.0
Copy of Bjorck et al. 2018.pdf,Count,natural,40.0
Copy of Bjorck et al. 2018.pdf,Count,product,40.0
Copy of Bjorck et al. 2018.pdf,Count,aims,39.0
Copy of Bjorck et al. 2018.pdf,Count,bioengineering,39.0
Copy of Bjorck et al. 2018.pdf,Count,conversion,39.0
Copy of Bjorck et al. 2018.pdf,Count,methane methanol,39.0
Copy of Bjorck et al. 2018.pdf,Count,source,39.0
Copy of Bjorck et al. 2018.pdf,Count,addition,38.0
Copy of Bjorck et al. 2018.pdf,Count,aims bioengineering,38.0
Copy of Bjorck et al. 2018.pdf,Count,potential,38.0
Copy of Bjorck et al. 2018.pdf,Count,fuel,37.0
Copy of Bjorck et al. 2018.pdf,Count,reduce,37.0
Copy of Bjorck et al. 2018.pdf,Count,mdh,34.0
Copy of Bjorck et al. 2018.pdf,Count,methanotrophic,32.0
Copy of Blanchette et al. 2016.pdf,TFIDF,pmmo,0.39733871486751043
Copy of Blanchette et al. 2016.pdf,TFIDF,peg,0.34576099446587844
Copy of Blanchette et al. 2016.pdf,TFIDF,hydrogel,0.3439340749085405
Copy of Blanchette et al. 2016.pdf,TFIDF,lattice,0.20338882027404614
Copy of Blanchette et al. 2016.pdf,TFIDF,activity,0.15874224935435832
Copy of Blanchette et al. 2016.pdf,TFIDF,membrane,0.14879751473363448
Copy of Blanchette et al. 2016.pdf,TFIDF,printing,0.14237217419183232
Copy of Blanchette et al. 2016.pdf,TFIDF,print,0.137104989261141
Copy of Blanchette et al. 2016.pdf,TFIDF,material,0.12914732480860128
Copy of Blanchette et al. 2016.pdf,TFIDF,enzyme,0.1282985303000978
Copy of Blanchette et al. 2016.pdf,TFIDF,methane,0.1278391134278144
Copy of Blanchette et al. 2016.pdf,TFIDF,meoh,0.11909532798719909
Copy of Blanchette et al. 2016.pdf,TFIDF,nmol,0.1020614863017236
Copy of Blanchette et al. 2016.pdf,TFIDF,thick,0.10029080251553608
Copy of Blanchette et al. 2016.pdf,TFIDF,methanol,0.09411493852037535
Copy of Blanchette et al. 2016.pdf,TFIDF,surface area,0.08939424774615479
Copy of Blanchette et al. 2016.pdf,TFIDF,thin,0.08687650356852927
Copy of Blanchette et al. 2016.pdf,TFIDF,polymer,0.08620275619750488
Copy of Blanchette et al. 2016.pdf,TFIDF,ﬂow,0.0808193052823083
Copy of Blanchette et al. 2016.pdf,TFIDF,mg,0.07794155533666568
Copy of Blanchette et al. 2016.pdf,TFIDF,surface,0.0758011389837539
Copy of Blanchette et al. 2016.pdf,TFIDF,cylinder,0.07457590076715026
Copy of Blanchette et al. 2016.pdf,TFIDF,membrane bind,0.07335534399885303
Copy of Blanchette et al. 2016.pdf,TFIDF,doi,0.07226779294960953
Copy of Blanchette et al. 2016.pdf,TFIDF,activity assay,0.0704575442625713
Copy of Blanchette et al. 2016.pdf,TFIDF,area volume,0.06894992672943105
Copy of Blanchette et al. 2016.pdf,TFIDF,mm,0.06889774128999496
Copy of Blanchette et al. 2016.pdf,TFIDF,nadh,0.06832042219178455
Copy of Blanchette et al. 2016.pdf,TFIDF,permeability,0.06656788546616912
Copy of Blanchette et al. 2016.pdf,TFIDF,area,0.06321298496654885
Copy of Blanchette et al. 2016.pdf,TFIDF,fig,0.06306500510010882
Copy of Blanchette et al. 2016.pdf,TFIDF,min,0.061788904823443624
Copy of Blanchette et al. 2016.pdf,TFIDF,activity nmol,0.0610205616773217
Copy of Blanchette et al. 2016.pdf,TFIDF,embed,0.0610205616773217
Copy of Blanchette et al. 2016.pdf,TFIDF,min mg,0.0610205616773217
Copy of Blanchette et al. 2016.pdf,TFIDF,fraction,0.06085708879967118
Copy of Blanchette et al. 2016.pdf,TFIDF,bind,0.05976205012335307
Copy of Blanchette et al. 2016.pdf,TFIDF,communication,0.05641357641498904
Copy of Blanchette et al. 2016.pdf,TFIDF,structure,0.05548890026890568
Copy of Blanchette et al. 2016.pdf,TFIDF,cross,0.055473237888474275
Copy of Blanchette et al. 2016.pdf,Count,pmmo,132.0
Copy of Blanchette et al. 2016.pdf,Count,activity,73.0
Copy of Blanchette et al. 2016.pdf,Count,membrane,63.0
Copy of Blanchette et al. 2016.pdf,Count,hydrogel,62.0
Copy of Blanchette et al. 2016.pdf,Count,methane,60.0
Copy of Blanchette et al. 2016.pdf,Count,enzyme,59.0
Copy of Blanchette et al. 2016.pdf,Count,material,57.0
Copy of Blanchette et al. 2016.pdf,Count,peg,51.0
Copy of Blanchette et al. 2016.pdf,Count,methanol,46.0
Copy of Blanchette et al. 2016.pdf,Count,mg,33.0
Copy of Blanchette et al. 2016.pdf,Count,mm,33.0
Copy of Blanchette et al. 2016.pdf,Count,lattice,30.0
Copy of Blanchette et al. 2016.pdf,Count,min,29.0
Copy of Blanchette et al. 2016.pdf,Count,nadh,26.0
Copy of Blanchette et al. 2016.pdf,Count,print,26.0
Copy of Blanchette et al. 2016.pdf,Count,reaction,25.0
Copy of Blanchette et al. 2016.pdf,Count,fig,24.0
Copy of Blanchette et al. 2016.pdf,Count,ml,24.0
Copy of Blanchette et al. 2016.pdf,Count,surface,24.0
Copy of Blanchette et al. 2016.pdf,Count,liquid,23.0
Copy of Blanchette et al. 2016.pdf,Count,area,22.0
Copy of Blanchette et al. 2016.pdf,Count,nmol,22.0
Copy of Blanchette et al. 2016.pdf,Count,polymer,22.0
Copy of Blanchette et al. 2016.pdf,Count,cell,21.0
Copy of Blanchette et al. 2016.pdf,Count,printing,21.0
Copy of Blanchette et al. 2016.pdf,Count,reactor,20.0
Copy of Blanchette et al. 2016.pdf,Count,surface area,20.0
Copy of Blanchette et al. 2016.pdf,Count,ﬂow,20.0
Copy of Blanchette et al. 2016.pdf,Count,buffer,19.0
Copy of Blanchette et al. 2016.pdf,Count,doi,19.0
Copy of Blanchette et al. 2016.pdf,Count,meoh,19.0
Copy of Blanchette et al. 2016.pdf,Count,nature,19.0
Copy of Blanchette et al. 2016.pdf,Count,protein,19.0
Copy of Blanchette et al. 2016.pdf,Count,al,18.0
Copy of Blanchette et al. 2016.pdf,Count,bind,18.0
Copy of Blanchette et al. 2016.pdf,Count,cycle,18.0
Copy of Blanchette et al. 2016.pdf,Count,structure,18.0
Copy of Blanchette et al. 2016.pdf,Count,thin,18.0
Copy of Blanchette et al. 2016.pdf,Count,volume,18.0
Copy of Blanchette et al. 2016.pdf,Count,assay,17.0
Copy of Burrows et al 1984.pdf,TFIDF,mmo,0.24350008037786677
Copy of Burrows et al 1984.pdf,TFIDF,copper medium,0.21403334877643101
Copy of Burrows et al 1984.pdf,TFIDF,soluble,0.1992273384909819
Copy of Burrows et al 1984.pdf,TFIDF,particulate mmo,0.19386953430341342
Copy of Burrows et al 1984.pdf,TFIDF,particulate,0.18594551592491643
Copy of Burrows et al 1984.pdf,TFIDF,wt,0.1821527974286692
Copy of Burrows et al 1984.pdf,TFIDF,trichosporium,0.14610004822672007
Copy of Burrows et al 1984.pdf,TFIDF,copper,0.14312936560376527
Copy of Burrows et al 1984.pdf,TFIDF,organism,0.14065235925961525
Copy of Burrows et al 1984.pdf,TFIDF,soluble particulate,0.13958606469845766
Copy of Burrows et al 1984.pdf,TFIDF,aromatic alicyclic,0.12184074456058365
Copy of Burrows et al 1984.pdf,TFIDF,methane,0.11870278686746484
Copy of Burrows et al 1984.pdf,TFIDF,oxidize,0.11552433669034065
Copy of Burrows et al 1984.pdf,TFIDF,dry wt,0.11264913093496369
Copy of Burrows et al 1984.pdf,TFIDF,suspension,0.11020793521449923
Copy of Burrows et al 1984.pdf,TFIDF,alicyclic,0.10966370705507197
Copy of Burrows et al 1984.pdf,TFIDF,methane mono,0.10856693920991152
Copy of Burrows et al 1984.pdf,TFIDF,mono,0.10498656212663089
Copy of Burrows et al 1984.pdf,TFIDF,soluble mmo,0.10408731281638241
Copy of Burrows et al 1984.pdf,TFIDF,scott,0.10081215783777497
Copy of Burrows et al 1984.pdf,TFIDF,al,0.09729436019753783
Copy of Burrows et al 1984.pdf,TFIDF,high copper,0.09541337008168388
Copy of Burrows et al 1984.pdf,TFIDF,polypeptide,0.09496760536254607
Copy of Burrows et al 1984.pdf,TFIDF,dalton,0.09429822298904605
Copy of Burrows et al 1984.pdf,TFIDF,et,0.0936908653754068
Copy of Burrows et al 1984.pdf,TFIDF,mono oxygenase,0.09305737646563844
Copy of Burrows et al 1984.pdf,TFIDF,aromatic,0.08998848182282648
Copy of Burrows et al 1984.pdf,TFIDF,et al,0.08648387573114474
Copy of Burrows et al 1984.pdf,TFIDF,organism grow,0.08529216576503736
Copy of Burrows et al 1984.pdf,TFIDF,substrate,0.08376707704138991
Copy of Burrows et al 1984.pdf,TFIDF,oxygenase,0.08145397909728723
Copy of Burrows et al 1984.pdf,TFIDF,ml,0.08041156529731489
Copy of Burrows et al 1984.pdf,TFIDF,grow,0.07898505761870657
Copy of Burrows et al 1984.pdf,TFIDF,scott et,0.07885439165447458
Copy of Burrows et al 1984.pdf,TFIDF,stanley et,0.07885439165447458
Copy of Burrows et al 1984.pdf,TFIDF,cell free,0.07754781372136536
Copy of Burrows et al 1984.pdf,TFIDF,colby,0.075815258457811
Copy of Burrows et al 1984.pdf,TFIDF,low copper,0.075815258457811
Copy of Burrows et al 1984.pdf,TFIDF,cell,0.07416554688216123
Copy of Burrows et al 1984.pdf,TFIDF,higgins,0.07262260765265459
Copy of Burrows et al 1984.pdf,Count,mmo,55.0
Copy of Burrows et al 1984.pdf,Count,soluble,45.0
Copy of Burrows et al 1984.pdf,Count,particulate,42.0
Copy of Burrows et al 1984.pdf,Count,trichosporium,33.0
Copy of Burrows et al 1984.pdf,Count,methane,31.0
Copy of Burrows et al 1984.pdf,Count,copper,29.0
Copy of Burrows et al 1984.pdf,Count,al,27.0
Copy of Burrows et al 1984.pdf,Count,et,26.0
Copy of Burrows et al 1984.pdf,Count,organism,26.0
Copy of Burrows et al 1984.pdf,Count,oxidize,25.0
Copy of Burrows et al 1984.pdf,Count,particulate mmo,25.0
Copy of Burrows et al 1984.pdf,Count,et al,24.0
Copy of Burrows et al 1984.pdf,Count,cell,21.0
Copy of Burrows et al 1984.pdf,Count,ml,21.0
Copy of Burrows et al 1984.pdf,Count,substrate,21.0
Copy of Burrows et al 1984.pdf,Count,wt,21.0
Copy of Burrows et al 1984.pdf,Count,copper medium,19.0
Copy of Burrows et al 1984.pdf,Count,grow,19.0
Copy of Burrows et al 1984.pdf,Count,enzyme,18.0
Copy of Burrows et al 1984.pdf,Count,oxidation,18.0
Copy of Burrows et al 1984.pdf,Count,rate,18.0
Copy of Burrows et al 1984.pdf,Count,soluble particulate,18.0
Copy of Burrows et al 1984.pdf,Count,suspension,18.0
Copy of Burrows et al 1984.pdf,Count,activity,15.0
Copy of Burrows et al 1984.pdf,Count,dalton,15.0
Copy of Burrows et al 1984.pdf,Count,dry,14.0
Copy of Burrows et al 1984.pdf,Count,methane mono,14.0
Copy of Burrows et al 1984.pdf,Count,mono,14.0
Copy of Burrows et al 1984.pdf,Count,oxygenase,14.0
Copy of Burrows et al 1984.pdf,Count,mm,13.0
Copy of Burrows et al 1984.pdf,Count,scott,13.0
Copy of Burrows et al 1984.pdf,Count,aromatic,12.0
Copy of Burrows et al 1984.pdf,Count,compound,12.0
Copy of Burrows et al 1984.pdf,Count,journal,12.0
Copy of Burrows et al 1984.pdf,Count,min,12.0
Copy of Burrows et al 1984.pdf,Count,mono oxygenase,12.0
Copy of Burrows et al 1984.pdf,Count,product,12.0
Copy of Burrows et al 1984.pdf,Count,soluble mmo,12.0
Copy of Burrows et al 1984.pdf,Count,alicyclic,11.0
Copy of Burrows et al 1984.pdf,Count,bath,11.0
Copy of Bursova et al 2015.pdf,TFIDF,formic,0.30558038989685193
Copy of Bursova et al 2015.pdf,TFIDF,formic acid,0.30558038989685193
Copy of Bursova et al 2015.pdf,TFIDF,serum,0.24750046291404676
Copy of Bursova et al 2015.pdf,TFIDF,ethanol formic,0.23357117612647157
Copy of Bursova et al 2015.pdf,TFIDF,acid,0.21246818401876424
Copy of Bursova et al 2015.pdf,TFIDF,methanol ethanol,0.201733506127352
Copy of Bursova et al 2015.pdf,TFIDF,methanol,0.18405156264702677
Copy of Bursova et al 2015.pdf,TFIDF,urine,0.15596437029380533
Copy of Bursova et al 2015.pdf,TFIDF,ethanol,0.15195434438298291
Copy of Bursova et al 2015.pdf,TFIDF,clinical,0.14273794096617706
Copy of Bursova et al 2015.pdf,TFIDF,headspace,0.13507052834042926
Copy of Bursova et al 2015.pdf,TFIDF,sample,0.12142539086471693
Copy of Bursova et al 2015.pdf,TFIDF,injection,0.10161631320249943
Copy of Bursova et al 2015.pdf,TFIDF,poisoning,0.10114156875865732
Copy of Bursova et al 2015.pdf,TFIDF,method,0.09779360476338242
Copy of Bursova et al 2015.pdf,TFIDF,gc,0.09672202762672262
Copy of Bursova et al 2015.pdf,TFIDF,toxicology,0.09597807402695713
Copy of Bursova et al 2015.pdf,TFIDF,analyte,0.09555797658664042
Copy of Bursova et al 2015.pdf,TFIDF,precision,0.09555797658664042
Copy of Bursova et al 2015.pdf,TFIDF,rtx,0.0908332351602945
Copy of Bursova et al 2015.pdf,TFIDF,isopropanol,0.08398081477358749
Copy of Bursova et al 2015.pdf,TFIDF,rsd,0.08398081477358749
Copy of Bursova et al 2015.pdf,TFIDF,serum urine,0.08398081477358749
Copy of Bursova et al 2015.pdf,TFIDF,accuracy,0.08314061989295407
Copy of Bursova et al 2015.pdf,TFIDF,min,0.08156116403073371
Copy of Bursova et al 2015.pdf,TFIDF,new method,0.0786656645900668
Copy of Bursova et al 2015.pdf,TFIDF,medicine,0.07785705870882387
Copy of Bursova et al 2015.pdf,TFIDF,sulfuric,0.07198355552021785
Copy of Bursova et al 2015.pdf,TFIDF,sulfuric acid,0.07198355552021785
Copy of Bursova et al 2015.pdf,TFIDF,blood,0.07065109074424412
Copy of Bursova et al 2015.pdf,TFIDF,republic,0.07065109074424412
Copy of Bursova et al 2015.pdf,TFIDF,human,0.0674966005883756
Copy of Bursova et al 2015.pdf,TFIDF,derivatization,0.06742771250577154
Copy of Bursova et al 2015.pdf,TFIDF,determination methanol,0.06742771250577154
Copy of Bursova et al 2015.pdf,TFIDF,gc fid,0.06742771250577154
Copy of Bursova et al 2015.pdf,TFIDF,supplementary datum,0.06742771250577154
Copy of Bursova et al 2015.pdf,TFIDF,determination,0.06695244599710805
Copy of Bursova et al 2015.pdf,TFIDF,analytical toxicology,0.06488088225735321
Copy of Bursova et al 2015.pdf,TFIDF,download guest,0.06488088225735321
Copy of Bursova et al 2015.pdf,TFIDF,guest,0.06488088225735321
Copy of Bursova et al 2015.pdf,Count,acid,47.0
Copy of Bursova et al 2015.pdf,Count,methanol,47.0
Copy of Bursova et al 2015.pdf,Count,formic,37.0
Copy of Bursova et al 2015.pdf,Count,formic acid,37.0
Copy of Bursova et al 2015.pdf,Count,serum,32.0
Copy of Bursova et al 2015.pdf,Count,sample,28.0
Copy of Bursova et al 2015.pdf,Count,ethanol,27.0
Copy of Bursova et al 2015.pdf,Count,method,26.0
Copy of Bursova et al 2015.pdf,Count,headspace,24.0
Copy of Bursova et al 2015.pdf,Count,min,20.0
Copy of Bursova et al 2015.pdf,Count,methanol ethanol,19.0
Copy of Bursova et al 2015.pdf,Count,ethanol formic,18.0
Copy of Bursova et al 2015.pdf,Count,gc,16.0
Copy of Bursova et al 2015.pdf,Count,ml,15.0
Copy of Bursova et al 2015.pdf,Count,urine,13.0
Copy of Bursova et al 2015.pdf,Count,analysis,12.0
Copy of Bursova et al 2015.pdf,Count,mg,12.0
Copy of Bursova et al 2015.pdf,Count,clinical,11.0
Copy of Bursova et al 2015.pdf,Count,design,11.0
Copy of Bursova et al 2015.pdf,Count,injection,11.0
Copy of Bursova et al 2015.pdf,Count,journal,11.0
Copy of Bursova et al 2015.pdf,Count,time,11.0
Copy of Bursova et al 2015.pdf,Count,determination,10.0
Copy of Bursova et al 2015.pdf,Count,table,10.0
Copy of Bursova et al 2015.pdf,Count,accuracy,9.0
Copy of Bursova et al 2015.pdf,Count,analyte,9.0
Copy of Bursova et al 2015.pdf,Count,analytical,9.0
Copy of Bursova et al 2015.pdf,Count,chromatography,9.0
Copy of Bursova et al 2015.pdf,Count,human,9.0
Copy of Bursova et al 2015.pdf,Count,poisoning,9.0
Copy of Bursova et al 2015.pdf,Count,precision,9.0
Copy of Bursova et al 2015.pdf,Count,preparation,9.0
Copy of Bursova et al 2015.pdf,Count,day,8.0
Copy of Bursova et al 2015.pdf,Count,experimental,8.0
Copy of Bursova et al 2015.pdf,Count,formate,8.0
Copy of Bursova et al 2015.pdf,Count,new,8.0
Copy of Bursova et al 2015.pdf,Count,tion,8.0
Copy of Bursova et al 2015.pdf,Count,toxicology,8.0
Copy of Bursova et al 2015.pdf,Count,blood,7.0
Copy of Bursova et al 2015.pdf,Count,datum,7.0
Copy of Cantera et al. 2016.pdf,TFIDF,community,0.20963909466973926
Copy of Cantera et al. 2016.pdf,TFIDF,methylomonas,0.193145315135818
Copy of Cantera et al. 2016.pdf,TFIDF,al,0.19063707456652004
Copy of Cantera et al. 2016.pdf,TFIDF,et,0.1878742184133821
Copy of Cantera et al. 2016.pdf,TFIDF,et al,0.1878742184133821
Copy of Cantera et al. 2016.pdf,TFIDF,enrich,0.1862125527312306
Copy of Cantera et al. 2016.pdf,TFIDF,band,0.16989736542173925
Copy of Cantera et al. 2016.pdf,TFIDF,sediment,0.15961075948391193
Copy of Cantera et al. 2016.pdf,TFIDF,enrichment,0.15667080826490448
Copy of Cantera et al. 2016.pdf,TFIDF,rpm,0.14845066374547264
Copy of Cantera et al. 2016.pdf,TFIDF,culture enrich,0.12955479052079752
Copy of Cantera et al. 2016.pdf,TFIDF,marine sediment,0.12144237959441803
Copy of Cantera et al. 2016.pdf,TFIDF,ks,0.11465575759912124
Copy of Cantera et al. 2016.pdf,TFIDF,biodegradation kinetic,0.11210065808715512
Copy of Cantera et al. 2016.pdf,TFIDF,uncultured,0.11210065808715512
Copy of Cantera et al. 2016.pdf,TFIDF,journal environmental,0.10275893657989218
Copy of Cantera et al. 2016.pdf,TFIDF,biodegradation,0.10258247323977022
Copy of Cantera et al. 2016.pdf,TFIDF,environmental,0.09723906455141883
Copy of Cantera et al. 2016.pdf,TFIDF,environmental management,0.09500684638191817
Copy of Cantera et al. 2016.pdf,TFIDF,pcr,0.09172460607929699
Copy of Cantera et al. 2016.pdf,TFIDF,sequence,0.08921720974252297
Copy of Cantera et al. 2016.pdf,TFIDF,abatement,0.08719312653599204
Copy of Cantera et al. 2016.pdf,TFIDF,diversity,0.0862444803544594
Copy of Cantera et al. 2016.pdf,TFIDF,methylomonas methanica,0.08622410749560055
Copy of Cantera et al. 2016.pdf,TFIDF,kinetic,0.08512468371378326
Copy of Cantera et al. 2016.pdf,TFIDF,methanica,0.08323997975001203
Copy of Cantera et al. 2016.pdf,TFIDF,marine,0.08310050320494468
Copy of Cantera et al. 2016.pdf,TFIDF,culture,0.08175603532349734
Copy of Cantera et al. 2016.pdf,TFIDF,rate,0.08012282844100119
Copy of Cantera et al. 2016.pdf,TFIDF,genus,0.07795325361615624
Copy of Cantera et al. 2016.pdf,TFIDF,estrada,0.07773287431247851
Copy of Cantera et al. 2016.pdf,TFIDF,mb,0.07773287431247851
Copy of Cantera et al. 2016.pdf,TFIDF,microbial,0.07628701576498338
Copy of Cantera et al. 2016.pdf,TFIDF,dna,0.07474521630719815
Copy of Cantera et al. 2016.pdf,TFIDF,lake sediment,0.0747337720581034
Copy of Cantera et al. 2016.pdf,TFIDF,soil,0.07428665966762231
Copy of Cantera et al. 2016.pdf,TFIDF,inﬂuence,0.0739063778533719
Copy of Cantera et al. 2016.pdf,TFIDF,population,0.0739063778533719
Copy of Cantera et al. 2016.pdf,TFIDF,similarity,0.0731549314301263
Copy of Cantera et al. 2016.pdf,TFIDF,landﬁll,0.07281315660931684
Copy of Cantera et al. 2016.pdf,Count,al,69.0
Copy of Cantera et al. 2016.pdf,Count,et,68.0
Copy of Cantera et al. 2016.pdf,Count,et al,68.0
Copy of Cantera et al. 2016.pdf,Count,rpm,41.0
Copy of Cantera et al. 2016.pdf,Count,community,40.0
Copy of Cantera et al. 2016.pdf,Count,methylomonas,39.0
Copy of Cantera et al. 2016.pdf,Count,enrichment,36.0
Copy of Cantera et al. 2016.pdf,Count,culture,29.0
Copy of Cantera et al. 2016.pdf,Count,rate,29.0
Copy of Cantera et al. 2016.pdf,Count,enrich,28.0
Copy of Cantera et al. 2016.pdf,Count,mm,25.0
Copy of Cantera et al. 2016.pdf,Count,environmental,24.0
Copy of Cantera et al. 2016.pdf,Count,methane,24.0
Copy of Cantera et al. 2016.pdf,Count,sediment,24.0
Copy of Cantera et al. 2016.pdf,Count,kinetic,23.0
Copy of Cantera et al. 2016.pdf,Count,microbial,22.0
Copy of Cantera et al. 2016.pdf,Count,band,21.0
Copy of Cantera et al. 2016.pdf,Count,sequence,20.0
Copy of Cantera et al. 2016.pdf,Count,biodegradation,19.0
Copy of Cantera et al. 2016.pdf,Count,methanotroph,18.0
Copy of Cantera et al. 2016.pdf,Count,microbiol,16.0
Copy of Cantera et al. 2016.pdf,Count,structure,16.0
Copy of Cantera et al. 2016.pdf,Count,water,16.0
Copy of Cantera et al. 2016.pdf,Count,bacteria,15.0
Copy of Cantera et al. 2016.pdf,Count,culture enrich,15.0
Copy of Cantera et al. 2016.pdf,Count,diversity,15.0
Copy of Cantera et al. 2016.pdf,Count,effect,15.0
Copy of Cantera et al. 2016.pdf,Count,gene,15.0
Copy of Cantera et al. 2016.pdf,Count,ks,15.0
Copy of Cantera et al. 2016.pdf,Count,soil,15.0
Copy of Cantera et al. 2016.pdf,Count,type,15.0
Copy of Cantera et al. 2016.pdf,Count,copper,14.0
Copy of Cantera et al. 2016.pdf,Count,genus,14.0
Copy of Cantera et al. 2016.pdf,Count,methanica,14.0
Copy of Cantera et al. 2016.pdf,Count,methanotrophic,14.0
Copy of Cantera et al. 2016.pdf,Count,methylomonas methanica,14.0
Copy of Cantera et al. 2016.pdf,Count,obtain,14.0
Copy of Cantera et al. 2016.pdf,Count,dna,13.0
Copy of Cantera et al. 2016.pdf,Count,fig,13.0
Copy of Cantera et al. 2016.pdf,Count,marine,13.0
Copy of Chen et al. 2021.pdf,TFIDF,phase reaction,0.5890610639769036
Copy of Chen et al. 2021.pdf,TFIDF,gas phase,0.2763972977849477
Copy of Chen et al. 2021.pdf,TFIDF,phase,0.2562566195079236
Copy of Chen et al. 2021.pdf,TFIDF,reaction,0.22967836151251927
Copy of Chen et al. 2021.pdf,TFIDF,cell,0.1677924370196572
Copy of Chen et al. 2021.pdf,TFIDF,aqueous phase,0.13805967885621712
Copy of Chen et al. 2021.pdf,TFIDF,bath,0.1348974303945917
