doc,word,score
Copy of Takeguchi et al. 1997.pdf,tokyo,0.08950968776418315
Copy of Takeguchi et al. 1997.pdf,tokyo japan,0.08858961595990227
Copy of Takeguchi et al. 1997.pdf,cell ml,0.08773853563538273
Copy of Takeguchi et al. 1997.pdf,dry,0.08744395569598509
Copy of Takeguchi et al. 1997.pdf,trichosporium grow,0.08456824184779291
Copy of Takeguchi et al. 1997.pdf,naphthol,0.08190645324547394
Copy of Takeguchi et al. 1997.pdf,hydroxylation,0.08178755261889069
Copy of Takeguchi et al. 1997.pdf,accumulation,0.08047605945359262
Copy of Takeguchi et al. 1997.pdf,mmo,0.08047605945359262
Copy of Takeguchi et al. 1997.pdf,methane,0.07888368082187056
Copy of Takeguchi et al. 1997.pdf,assay,0.07755610298161823
Copy of Takeguchi et al. 1997.pdf,japan,0.07680097378306724
Copy of Takeguchi et al. 1997.pdf,vol,0.07618180774902147
Copy of Takeguchi et al. 1997.pdf,mmo activity,0.0745520253114002
Copy of Takeguchi et al. 1997.pdf,sodium formate,0.07419581079047197
Copy of Takeguchi et al. 1997.pdf,concentration cyclopropanol,0.07382467996658522
Copy of Takeguchi et al. 1997.pdf,condition reaction,0.07382467996658522
Copy of Takeguchi et al. 1997.pdf,biochemistry,0.07230673115921434
Copy of Takeguchi et al. 1997.pdf,sodium,0.06728493929868384
Copy of Takeguchi et al. 1997.pdf,cell density,0.06677622971142477
Copy of Wohlgemuth et al. 2015.pdf,microreactor,0.5102453850794464
Copy of Wohlgemuth et al. 2015.pdf,microscale,0.2302428092837471
Copy of Wohlgemuth et al. 2015.pdf,microﬂuidic,0.21339577445810706
Copy of Wohlgemuth et al. 2015.pdf,manufacturing,0.1684703482564003
Copy of Wohlgemuth et al. 2015.pdf,reactor,0.15670005231439382
Copy of Wohlgemuth et al. 2015.pdf,reaction,0.15079977240955653
Copy of Wohlgemuth et al. 2015.pdf,microchannel,0.13477627860512026
Copy of Wohlgemuth et al. 2015.pdf,ﬂow,0.13395160954976956
Copy of Wohlgemuth et al. 2015.pdf,enzyme,0.13247675376765997
Copy of Wohlgemuth et al. 2015.pdf,al,0.127542998937198
Copy of Wohlgemuth et al. 2015.pdf,et,0.127542998937198
Copy of Wohlgemuth et al. 2015.pdf,et al,0.127542998937198
Copy of Wohlgemuth et al. 2015.pdf,synthesis,0.11498418811259624
Copy of Wohlgemuth et al. 2015.pdf,biocatalyst,0.10554278976265401
Copy of Wohlgemuth et al. 2015.pdf,biocatalytic process,0.08945757390217637
Copy of Wohlgemuth et al. 2015.pdf,system,0.0827475492397059
Copy of Wohlgemuth et al. 2015.pdf,surface,0.08205850163568107
Copy of Wohlgemuth et al. 2015.pdf,trends,0.07896056911949234
Copy of Wohlgemuth et al. 2015.pdf,trends biotechnology,0.07896056911949234
Copy of Wohlgemuth et al. 2015.pdf,intensiﬁcation,0.07890392552774944
Copy of Wohlgemuth et al. 2015.pdf,continuous,0.07713566899866521
Copy of Wohlgemuth et al. 2015.pdf,scale,0.07503946167168153
Copy of Wohlgemuth et al. 2015.pdf,device,0.07350888669215075
Copy of Wohlgemuth et al. 2015.pdf,biotechnology vol,0.07300381757777348
Copy of Wohlgemuth et al. 2015.pdf,lipase,0.0728866791872237
Copy of Wohlgemuth et al. 2015.pdf,development,0.07141172799187452
Copy of Wohlgemuth et al. 2015.pdf,biocatalytic,0.07112680426040907
Copy of Wohlgemuth et al. 2015.pdf,separation,0.07102866518479849
Copy of Wohlgemuth et al. 2015.pdf,integrate,0.07020847855886257
Copy of Wohlgemuth et al. 2015.pdf,processing,0.06958512902351718
Copy of Wohlgemuth et al. 2015.pdf,immobilization,0.06815257688502424
Copy of Wohlgemuth et al. 2015.pdf,shape,0.06316314983625189
Copy of Wohlgemuth et al. 2015.pdf,product,0.061725707924382485
Copy of Wohlgemuth et al. 2015.pdf,chem,0.05924807636719097
Copy of Wohlgemuth et al. 2015.pdf,technology,0.058866694762139245
Copy of Wohlgemuth et al. 2015.pdf,proc,0.05818731780916455
Copy of Wohlgemuth et al. 2015.pdf,enzymatic,0.05651551355060289
Copy of Wohlgemuth et al. 2015.pdf,microscale technology,0.056156782752133434
Copy of Wohlgemuth et al. 2015.pdf,microstructured,0.056156782752133434
Copy of Wohlgemuth et al. 2015.pdf,pack bed,0.056156782752133434
Copy of Xin et al. 2007.pdf,phb,0.5163582823980856
Copy of Xin et al. 2007.pdf,cell,0.26355317972644315
Copy of Xin et al. 2007.pdf,methanol,0.2624627345004799
Copy of Xin et al. 2007.pdf,phb content,0.2005485112888126
Copy of Xin et al. 2007.pdf,imv,0.14090133272433655
Copy of Xin et al. 2007.pdf,methanol production,0.13782674227429342
Copy of Xin et al. 2007.pdf,content cell,0.13157938793371687
Copy of Xin et al. 2007.pdf,trichosporium imv,0.12077257090657419
Copy of Xin et al. 2007.pdf,production capacity,0.11644752268382666
Copy of Xin et al. 2007.pdf,production,0.11458833901149701
Copy of Xin et al. 2007.pdf,phb accumulation,0.10571129342982086
Copy of Xin et al. 2007.pdf,reduce,0.10397471998005313
Copy of Xin et al. 2007.pdf,dioxide,0.10342521475797158
Copy of Xin et al. 2007.pdf,carbon dioxide,0.09767936949363983
Copy of Xin et al. 2007.pdf,carbon,0.0973924450090287
Copy of Xin et al. 2007.pdf,cu,0.09586245009577551
Copy of Xin et al. 2007.pdf,content,0.09193352422930808
Copy of Xin et al. 2007.pdf,capacity,0.08987685232782588
Copy of Xin et al. 2007.pdf,total methanol,0.0880927445248507
Copy of Xin et al. 2007.pdf,mass phb,0.08771959195581125
Copy of Xin et al. 2007.pdf,methane,0.08448228460007588
Copy of Xin et al. 2007.pdf,cell mass,0.08221989488986066
Copy of Xin et al. 2007.pdf,reduction,0.0788697575757601
Copy of Xin et al. 2007.pdf,trichosporium,0.07756891106847869
Copy of Xin et al. 2007.pdf,batch,0.07712361755178021
Copy of Xin et al. 2007.pdf,vch,0.07309965996317604
Copy of Xin et al. 2007.pdf,vch verlag,0.07309965996317604
Copy of Xin et al. 2007.pdf,weinheim,0.07309965996317604
Copy of Xin et al. 2007.pdf,wiley vch,0.07309965996317604
Copy of Xin et al. 2007.pdf,contain phb,0.07115780859386134
Copy of Xin et al. 2007.pdf,count,0.06847317863983966
Copy of Xin et al. 2007.pdf,verlag gmbh,0.06847317863983966
Copy of Xin et al. 2007.pdf,tion,0.0674402013413612
Copy of Xin et al. 2007.pdf,reduce equivalent,0.06465058490240151
Copy of Xin et al. 2007.pdf,phb cell,0.06325138541676563
Copy of Xin et al. 2007.pdf,repetitive batch,0.06325138541676563
Copy of Xin et al. 2007.pdf,accumulation,0.06320429790764931
Copy of Xin et al. 2007.pdf,verlag,0.061497030284302874
Copy of Xin et al. 2007.pdf,reaction,0.05963455383534768
Copy of Xin et al. 2007.pdf,dioxide methanol,0.0595122165292205
Copy of Xin et al. 2017.pdf,epoxyethane,0.7665096786192999
Copy of Xin et al. 2017.pdf,ethylene,0.27253778758265085
Copy of Xin et al. 2017.pdf,epoxidation,0.16504171064640272
Copy of Xin et al. 2017.pdf,corporation,0.13200986091786712
Copy of Xin et al. 2017.pdf,production capacity,0.12912622634640672
Copy of Xin et al. 2017.pdf,production,0.1219820317382837
Copy of Xin et al. 2017.pdf,vol pp,0.1168284905038918
Copy of Xin et al. 2017.pdf,imv,0.11000750664996194
Copy of Xin et al. 2017.pdf,trichosporium imv,0.10044163650648698
Copy of Xin et al. 2017.pdf,vol,0.09693423456943684
Copy of Xin et al. 2017.pdf,cell,0.09584302493722291
Copy of Xin et al. 2017.pdf,publishing,0.09413363471689574
Copy of Xin et al. 2017.pdf,journal,0.09011047650639202
Copy of Xin et al. 2017.pdf,methane,0.08265938938776136
Copy of Xin et al. 2017.pdf,chemistry,0.07754738765554947
Copy of Xin et al. 2017.pdf,capacity,0.07175704666656726
Copy of Xin et al. 2017.pdf,pp,0.06818091057601598
Copy of Xin et al. 2017.pdf,trichosporium,0.06553489200464874
Copy of Xin et al. 2017.pdf,methylosinus,0.06416392676255302
Copy of Xin et al. 2017.pdf,cell suspension,0.0637426492202414
Copy of Xin et al. 2017.pdf,suspension,0.06042063292319742
Copy of Xin et al. 2017.pdf,suspension methylosinus,0.0601184061662196
Copy of Xin et al. 2017.pdf,epoxypropane,0.058573397310658325
Copy of Xin et al. 2017.pdf,methylosinus trichosporium,0.057343030504067645
Copy of Xin et al. 2017.pdf,mmol,0.05672147576106666
Copy of Xin et al. 2017.pdf,nmol,0.05656444647941809
Copy of Xin et al. 2017.pdf,regeneration,0.05374994349539678
Copy of Xin et al. 2017.pdf,reaction,0.05195733047230715
Copy of Xin et al. 2017.pdf,mmo,0.051881789503680255
Copy of Xin et al. 2017.pdf,volume,0.051279792712295685
Copy of Xin et al. 2017.pdf,batch,0.04974167180815694
Copy of Xin et al. 2017.pdf,nadh,0.049515111751508425
Copy of Xin et al. 2017.pdf,effect,0.04859840187210452
Copy of Xin et al. 2017.pdf,batch experiment,0.048148635832065675
Copy of Xin et al. 2017.pdf,methanol,0.04762463657972396
Copy of Xin et al. 2017.pdf,international journal,0.045557086797178695
Copy of Xin et al. 2017.pdf,figure,0.04358520751801642
Copy of Xin et al. 2017.pdf,mmol methanol,0.03907368197046903
Copy of Xin et al. 2017.pdf,gas phase,0.036801424624773454
Copy of Xin et al. 2017.pdf,experiment,0.035895854898606985
Copy of Yu et al. 2009.pdf,methanol,0.3221295463673242
Copy of Yu et al. 2009.pdf,smmo,0.2462667767366715
Copy of Yu et al. 2009.pdf,feeding,0.2145594119882898
Copy of Yu et al. 2009.pdf,smmo activity,0.18657340172894762
Copy of Yu et al. 2009.pdf,methane,0.17338445376879408
Copy of Yu et al. 2009.pdf,biomass,0.15920423663586222
Copy of Yu et al. 2009.pdf,growth,0.15512441550617176
Copy of Yu et al. 2009.pdf,fed,0.13060138121026335
Copy of Yu et al. 2009.pdf,al,0.12414952096120127
Copy of Yu et al. 2009.pdf,fermentation,0.12199293572189321
Copy of Yu et al. 2009.pdf,allylthiourea,0.1199349188765515
Copy of Yu et al. 2009.pdf,batch fermentation,0.1199349188765515
Copy of Yu et al. 2009.pdf,trichosporium,0.11766662178279479
Copy of Yu et al. 2009.pdf,activity,0.1115597393361986
Copy of Yu et al. 2009.pdf,fed batch,0.10794835386788088
Copy of Yu et al. 2009.pdf,methanol concentration,0.10615926763318873
Copy of Yu et al. 2009.pdf,et,0.10286674593928107
Copy of Yu et al. 2009.pdf,et al,0.10286674593928107
Copy of Yu et al. 2009.pdf,rate,0.10286674593928107
Copy of Yu et al. 2009.pdf,canada,0.09813486715261897
Copy of Yu et al. 2009.pdf,feeding strategy,0.09594793510124121
Copy of Yu et al. 2009.pdf,batch,0.0919216120514379
Copy of Yu et al. 2009.pdf,grow,0.08593374415214532
Copy of Yu et al. 2009.pdf,journal biotechnology,0.08395444321358606
Copy of Yu et al. 2009.pdf,production,0.08343480435009651
Copy of Yu et al. 2009.pdf,dioxide production,0.08309522464397563
Copy of Yu et al. 2009.pdf,growth rate,0.08222821091556279
Copy of Yu et al. 2009.pdf,fig,0.07902526084488816
Copy of Yu et al. 2009.pdf,methanol feeding,0.07762095594743078
Copy of Yu et al. 2009.pdf,feed,0.07282429614888888
Copy of Yu et al. 2009.pdf,ramsay,0.07270832156347867
Copy of Yu et al. 2009.pdf,chemostat,0.06869440700683328
Copy of Yu et al. 2009.pdf,speciﬁc growth,0.06869440700683328
Copy of Yu et al. 2009.pdf,carbon,0.0664818923597879
Copy of Yu et al. 2009.pdf,control,0.06539708857639227
Copy of Yu et al. 2009.pdf,grow methanol,0.06530069060513168
Copy of Yu et al. 2009.pdf,culture,0.06514979589451501
Copy of Yu et al. 2009.pdf,methylosinus,0.06400282244501576
Copy of Yu et al. 2009.pdf,speciﬁc,0.06055827882933242
Copy of Yu et al. 2009.pdf,methanotroph,0.06012313820437102
Copy of Zhan et al. 2020 10.20.02 AM.pdf,methanol,0.30388124742819217
Copy of Zhan et al. 2020 10.20.02 AM.pdf,al,0.273428570501922
Copy of Zhan et al. 2020 10.20.02 AM.pdf,et,0.2525295714826668
Copy of Zhan et al. 2020 10.20.02 AM.pdf,pathway,0.25196336288907967
Copy of Zhan et al. 2020 10.20.02 AM.pdf,et al,0.247304821727853
Copy of Zhan et al. 2020 10.20.02 AM.pdf,online library,0.15310389149028164
Copy of Zhan et al. 2020 10.20.02 AM.pdf,wiley online,0.15310389149028164
Copy of Zhan et al. 2020 10.20.02 AM.pdf,methanol utilization,0.1413266690679523
Copy of Zhan et al. 2020 10.20.02 AM.pdf,library,0.11908589308624734
Copy of Zhan et al. 2020 10.20.02 AM.pdf,pastoris,0.11729544602578892
Copy of Zhan et al. 2020 10.20.02 AM.pdf,zhan,0.1118836130121289
Copy of Zhan et al. 2020 10.20.02 AM.pdf,formaldehyde,0.10270622483325677
Copy of Zhan et al. 2020 10.20.02 AM.pdf,methylotrophic,0.09951206056692828
Copy of Zhan et al. 2020 10.20.02 AM.pdf,utilization,0.09449682567301396
Copy of Zhan et al. 2020 10.20.02 AM.pdf,yeast,0.09267745574969599
Copy of Zhan et al. 2020 10.20.02 AM.pdf,wiley,0.09189022061159638
Copy of Zhan et al. 2020 10.20.02 AM.pdf,pichia,0.09179643602018263
Copy of Zhan et al. 2020 10.20.02 AM.pdf,metabolic,0.09156672235604274
Copy of Zhan et al. 2020 10.20.02 AM.pdf,module,0.08672874854141324
Copy of Zhan et al. 2020 10.20.02 AM.pdf,hcho,0.08669663401906137
Copy of Zhan et al. 2020 10.20.02 AM.pdf,online,0.08589573446789885
Copy of Zhan et al. 2020 10.20.02 AM.pdf,engineering,0.07932791123023596
Copy of Zhan et al. 2020 10.20.02 AM.pdf,coli,0.07870624449550598
Copy of Zhan et al. 2020 10.20.02 AM.pdf,applicable creative,0.07655194574514082
Copy of Zhan et al. 2020 10.20.02 AM.pdf,conditions wiley,0.07655194574514082
Copy of Zhan et al. 2020 10.20.02 AM.pdf,download wiley,0.07655194574514082
Copy of Zhan et al. 2020 10.20.02 AM.pdf,govern applicable,0.07655194574514082
Copy of Zhan et al. 2020 10.20.02 AM.pdf,library rule,0.07655194574514082
Copy of Zhan et al. 2020 10.20.02 AM.pdf,library terms,0.07655194574514082
Copy of Zhan et al. 2020 10.20.02 AM.pdf,oa article,0.07655194574514082
Copy of Zhan et al. 2020 10.20.02 AM.pdf,rule use,0.07655194574514082
Copy of Zhan et al. 2020 10.20.02 AM.pdf,terms,0.07655194574514082
Copy of Zhan et al. 2020 10.20.02 AM.pdf,terms conditions,0.07655194574514082
Copy of Zhan et al. 2020 10.20.02 AM.pdf,use oa,0.07655194574514082
Copy of Zhan et al. 2020 10.20.02 AM.pdf,pichia pastoris,0.07649703001681886
Copy of Zhan et al. 2020 10.20.02 AM.pdf,dihydroxyacetone,0.07622127662150346
Copy of Zhan et al. 2020 10.20.02 AM.pdf,synthetic,0.07497193203470646
Copy of Zhan et al. 2020 10.20.02 AM.pdf,biotechnology,0.07156033094089329
Copy of Zhan et al. 2020 10.20.02 AM.pdf,al download,0.0707768997199675
Copy of Zhan et al. 2020 10.20.02 AM.pdf,article govern,0.0707768997199675
